latitude,longitude,altitude,geometry,gestore,comune_ok,indirizzo,id
41.693833333,16.060833333,,Point,Telenorba s.p.a.,Mattinata,Mattinata ---- Contrada Valle Gentile snc,2439
41.693833333,16.060833333,,Point,Telenorba s.p.a.,Mattinata,Mattinata ---- Contrada Valle Gentile snc,2440
41.693833333,16.060833333,,Point,Rai Way s.p.a.,Mattinata,Mattinata ---- Contrada Valle Gentile snc,2441
41.693833333,16.060833333,,Point,Rai Way s.p.a.,Mattinata,Mattinata ---- Contrada Valle Gentile snc,2442
41.693833333,16.060833333,,Point,Rai Way s.p.a.,Mattinata,Mattinata ---- Contrada Valle Gentile snc,2443
41.693833333,16.060833333,,Point,Rai Way s.p.a.,Mattinata,Mattinata ---- Contrada Valle Gentile snc,2444
41.307861111,15.170194444,,Point,Vodafone Italia S.p.A.,Faeto,Faeto ---- Località San Salvatore - Monte San Vito - 1 snc,2445
41.307861111,15.170194444,,Point,Hightel Towers,Faeto,Faeto ---- Località San Salvatore - Monte San Vito - 1 snc,2446
41.189888888,15.357527777,,Point,Telenorba s.p.a.,Accadia,Accadia ---- Località Montagna snc,2447
41.189888888,15.357527777,,Point,Telenorba s.p.a.,Accadia,Accadia ---- Località Montagna snc,2448
41.189888888,15.357527777,,Point,Telenorba s.p.a.,Accadia,Accadia ---- Località Montagna snc,2449
41.189888888,15.357527777,,Point,Vodafone Italia S.p.A.,Accadia,Accadia ---- Località Montagna snc,2450
41.903944444,15.653583333,,Point,Rai Way s.p.a.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 1 snc,2451
41.903944444,15.653583333,,Point,Linkem S.p.A.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 1 snc,2452
41.903944444,15.653583333,,Point,Rai Way s.p.a.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 1 snc,2453
41.903944444,15.653583333,,Point,Rai Way s.p.a.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 1 snc,2454
41.903944444,15.653583333,,Point,Rai Way s.p.a.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 1 snc,2455
41.902,15.651194444,,Point,Telenorba s.p.a.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 4 snc,2456
41.902,15.651194444,,Point,Telenorba s.p.a.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 4 snc,2457
41.902,15.651194444,,Point,Telenorba s.p.a.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 4 snc,2458
41.902,15.651194444,,Point,Videopuglia s.r.l.,Cagnano Varano,Cagnano Varano ---- Località Monte d'Elio 4 snc,2459
41.18575,15.563944444,,Point,Telenorba s.p.a.,Ascoli Satriano,Ascoli Satriano ---- Località Monte Carpinelli - 1 snc,2460
41.18575,15.563944444,,Point,Telenorba s.p.a.,Ascoli Satriano,Ascoli Satriano ---- Località Monte Carpinelli - 1 snc,2461
41.18575,15.563944444,,Point,Telenorba s.p.a.,Ascoli Satriano,Ascoli Satriano ---- Località Monte Carpinelli - 1 snc,2462
41.18575,15.564277777,,Point,Elemedia S.p.A.,Ascoli Satriano,Ascoli Satriano ---- Località Monte Carpinelli - 2 snc,2463
41.181055555,15.562972222,,Point,Vodafone Italia S.p.A.,Ascoli Satriano,Ascoli Satriano ---- Località Monte Carpinelli - 3 snc,2464
41.181055555,15.562972222,,Point,Telecom Italia S.p.A.,Ascoli Satriano,Ascoli Satriano ---- Località Monte Carpinelli - 3 snc,2465
41.181055555,15.562972222,,Point,Wind Tre s.p.a.,Ascoli Satriano,Ascoli Satriano ---- Località Monte Carpinelli - 3 snc,2466
41.863416666,16.166722222,,Point,Vodafone Italia S.p.A.,Vieste,Vieste ---- Località Macchia di Mauro snc,2467
41.369944444,15.094083333,,Point,Vodafone Italia S.p.A.,Roseto Valfortore,Roseto Valfortore ---- Piazza Sant'Antonio 1,2468
41.369944444,15.094083333,,Point,Wind Tre s.p.a.,Roseto Valfortore,Roseto Valfortore ---- Piazza Sant'Antonio 1,2469
41.010847222,16.706841666,,Point,Wind Tre s.p.a.,Grumo Appula,Grumo Appula ---- Via Vittorio Emanuele 34/a,2470
41.010847222,16.706841666,,Point,Iliad Italia s.p.a,Grumo Appula,Grumo Appula ---- Via Vittorio Emanuele 34/a,2471
41.20825,15.549527777,,Point,Wind Tre s.p.a.,Ascoli Satriano,Ascoli Satriano ---- Contrada Moscella snc,2472
41.473,15.114916666,,Point,Persidera S.p.A.,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2473
41.473,15.114916666,,Point,Persidera S.p.A.,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2474
41.473,15.114916666,,Point,Persidera S.p.A.,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2475
41.473,15.114916666,,Point,Persidera S.p.A.,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2476
41.473,15.114916666,,Point,Persidera S.p.A.,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2477
41.473,15.114916666,,Point,Cairo Network s.r.l.,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2478
41.473,15.114916666,,Point,Elettronica Industriale spa,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2479
41.473,15.114916666,,Point,3LETTRONICA INDUSTRIALE SPA,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2480
41.473,15.114916666,,Point,Elettronica Industriale spa,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2481
41.473,15.114916666,,Point,Telefoggia s.r.l.,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2482
41.473,15.114916666,,Point,Elettronica Industriale spa,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2483
41.473,15.114916666,,Point,PRIMA TV spa,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2484
41.473,15.114916666,,Point,Elettronica Industriale spa,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2485
41.473,15.114916666,,Point,Elettronica Industriale spa,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2486
41.473,15.114916666,,Point,Tele Dehon s.r.l.,Volturino,Volturino ---- Contrada Toppa la Guardia - 1 snc,2487
41.473305555,15.115222222,,Point,Telenorba s.p.a.,Volturino,Volturino ---- Contrada Toppa la Guardia - 4 snc,2488
41.473305555,15.115222222,,Point,Telenorba s.p.a.,Volturino,Volturino ---- Contrada Toppa la Guardia - 4 snc,2489
41.565,15.117388888,,Point,Telenorba s.p.a.,Castelnuovo della Daunia,Castelnuovo della Daunia ---- Località Casone Romano snc,2490
41.565,15.117388888,,Point,Telenorba s.p.a.,Castelnuovo della Daunia,Castelnuovo della Daunia ---- Località Casone Romano snc,2491
41.471388888,15.510222222,,Point,Telenorba s.p.a.,Foggia,Foggia ---- Via Lucera km 1 - 2 snc,2492
41.470611111,15.513472222,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Lucera km 1 - 1 snc,2493
41.470611111,15.513472222,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Lucera km 1 - 1 snc,2494
41.506638888,15.342333333,,Point,Linkem S.p.A.,Lucera,Lucera ---- Via G. Petrilli 43,2495
41.506638888,15.342333333,,Point,Iliad Italia s.p.a,Lucera,Lucera ---- Via G. Petrilli 43,2496
41.6285,15.918027777,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Piazza del Popolo 15,2497
41.363055555,15.701083333,,Point,Linkem S.p.A.,Carapelle,Carapelle ---- Viale Cappuccini snc,2498
41.363055555,15.701083333,,Point,Telecom Italia S.p.A.,Carapelle,Carapelle ---- Viale Cappuccini snc,2499
41.835555555,15.760555555,,Point,Vodafone Italia S.p.A.,Cagnano Varano,Cagnano Varano ---- Località Poggio di Bagno snc,2500
41.277972222,15.888722222,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Contrada Pescariello - 2 snc,2501
41.277972222,15.888722222,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Contrada Pescariello - 2 snc,2502
40.067625,18.33365,,Point,Vodafone Italia S.p.A.,Botrugno,Botrugno ---- Località Macchia snc,2503
41.129666666,15.386916666,,Point,Vodafone Italia S.p.A.,Sant'Agata di Puglia,Sant'Agata di Puglia ---- Località Masseria Titoli snc,2504
41.129666666,15.386916666,,Point,Telecom Italia S.p.A.,Sant'Agata di Puglia,Sant'Agata di Puglia ---- Località Masseria Titoli snc,2505
41.943377777,16.048097222,,Point,Telecom Italia S.p.A.,Peschici,Peschici ---- Località Baia di Manaccora - 2 snc,2506
41.943377777,16.048097222,,Point,Vodafone Italia S.p.A.,Peschici,Peschici ---- Località Baia di Manaccora - 2 snc,2507
41.444694444,15.545833333,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Viale Degli Aviatori 39,2508
41.444694444,15.545833333,,Point,Linkem S.p.A.,Foggia,Foggia ---- Viale Degli Aviatori 39,2509
41.444694444,15.545833333,,Point,Iliad Italia s.p.a,Foggia,Foggia ---- Viale Degli Aviatori 39,2510
41.261083333,15.848138888,,Point,Rai Way s.p.a.,Cerignola,Cerignola ---- Località Masseria Torricelli snc,2511
41.261083333,15.848138888,,Point,Wind Tre s.p.a.,Cerignola,Cerignola ---- Località Masseria Torricelli snc,2512
41.261083333,15.848138888,,Point,Linkem S.p.A.,Cerignola,Cerignola ---- Località Masseria Torricelli snc,2513
41.261083333,15.848138888,,Point,Rai Way s.p.a.,Cerignola,Cerignola ---- Località Masseria Torricelli snc,2514
41.380722222,15.901111111,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Contrada Posta Preti - Fraz. Luparella snc,2515
41.380722222,15.901111111,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Contrada Posta Preti - Fraz. Luparella snc,2516
41.380722222,15.901111111,,Point,Wind Tre s.p.a.,Cerignola,Cerignola ---- Contrada Posta Preti - Fraz. Luparella snc,2517
41.279777777,15.258222222,,Point,Telecom Italia S.p.A.,Orsara di Puglia,Orsara di Puglia ---- Contrada Piano Paradiso - 1 snc,2518
41.279777777,15.258222222,,Point,Vodafone Italia S.p.A.,Orsara di Puglia,Orsara di Puglia ---- Contrada Piano Paradiso - 1 snc,2519
41.832369444,15.8625,,Point,Telecom Italia S.p.A.,Carpino,Carpino ---- Strada Provinciale Carpino - San Giovanni Rotondo snc,2520
41.832369444,15.8625,,Point,Vodafone Italia S.p.A.,Carpino,Carpino ---- Strada Provinciale Carpino - San Giovanni Rotondo snc,2521
41.512722222,15.338472222,,Point,Linkem S.p.A.,Lucera,Lucera ---- Via Carlo Marx 87,2522
41.512722222,15.338472222,,Point,Wind Tre s.p.a.,Lucera,Lucera ---- Via Carlo Marx 87,2523
41.835594444,15.563988888,,Point,Wind Tre s.p.a.,San Nicandro Garganico,San Nicandro Garganico ---- Piazza Enzo Fioritto 10,2524
41.911388888,15.633666666,,Point,Vodafone Italia S.p.A.,San Nicandro Garganico,San Nicandro Garganico ---- Località Monte d'Elio snc,2525
41.911388888,15.633666666,,Point,Telecom Italia S.p.A.,San Nicandro Garganico,San Nicandro Garganico ---- Località Monte d'Elio snc,2526
41.458944444,15.546805555,,Point,Linkem S.p.A.,Foggia,Foggia ---- Via Ferrante Aporti 35/A,2527
41.458944444,15.546805555,,Point,Iliad Italia s.p.a,Foggia,Foggia ---- Via Ferrante Aporti 35/A,2528
41.616055555,15.892194444,,Point,Wind Tre s.p.a.,Manfredonia,Manfredonia ---- Piazzale Tiziano snc,2529
41.616055555,15.892194444,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Piazzale Tiziano snc,2530
41.486875,15.560725,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Località Arpetta snc,2531
41.486875,15.560725,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Località Arpetta snc,2532
41.360666666,15.308111111,,Point,Wind Tre s.p.a.,Troia,Troia ---- Piazza Episcopio 2,2533
41.360666666,15.308111111,,Point,Vodafone Italia S.p.A.,Troia,Troia ---- Piazza Episcopio 2,2534
41.360666666,15.308111111,,Point,Telecom Italia S.p.A.,Troia,Troia ---- Piazza Episcopio 2,2535
41.8335,15.859138888,,Point,Wind Tre s.p.a.,Carpino,Carpino ---- Località San Cirillo snc,2536
41.15225,15.314722222,,Point,Telecom Italia S.p.A.,Sant'Agata di Puglia,Sant'Agata di Puglia ---- Via Podere snc,2537
41.15225,15.314722222,,Point,Vodafone Italia S.p.A.,Sant'Agata di Puglia,Sant'Agata di Puglia ---- Via Podere snc,2538
40.988680555,16.667627777,,Point,Iliad Italia s.p.a,Toritto,Toritto ---- Contrada Petrale n.d.,2539
40.99125,16.669066666,,Point,Wind Tre s.p.a.,Toritto,Toritto ---- Strada Comunale Parco della Madonna n.d.,2540
41.2185,15.376305555,,Point,Wind Tre s.p.a.,Deliceto,Deliceto ---- Via Arena Cava snc,2541
41.832555555,15.769138888,,Point,Telecom Italia S.p.A.,Cagnano Varano,Cagnano Varano ---- Via Palladino 25,2542
41.70525,15.958333333,,Point,Telecom Italia S.p.A.,Monte Sant'Angelo,Monte Sant'Angelo ---- Piazza Municipio 5,2543
41.70525,15.958333333,,Point,Vodafone Italia S.p.A.,Monte Sant'Angelo,Monte Sant'Angelo ---- Piazza Municipio 5,2544
41.7065,15.722833333,,Point,Telecom Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Via Galvani snc,2545
41.7065,15.722833333,,Point,Vodafone Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Via Galvani snc,2546
41.469916666,15.943916666,,Point,Vodafone Italia S.p.A.,Zapponeta,Zapponeta ---- Strada Provinciale 141 km 17 snc,2547
41.469916666,15.943916666,,Point,Telecom Italia S.p.A.,Zapponeta,Zapponeta ---- Strada Provinciale 141 km 17 snc,2548
41.780536111,15.449572222,,Point,Vodafone Italia S.p.A.,Apricena,Apricena ---- Strada Provinciale 28 San Marco - Apricena snc,2549
41.780536111,15.449572222,,Point,Telecom Italia S.p.A.,Apricena,Apricena ---- Strada Provinciale 28 San Marco - Apricena snc,2550
41.717722222,16.051583333,,Point,Vodafone Italia S.p.A.,Mattinata,Mattinata ---- Contrada Scapola snc,2551
41.717722222,16.051583333,,Point,Telecom Italia S.p.A.,Mattinata,Mattinata ---- Contrada Scapola snc,2552
41.783833333,16.190194444,,Point,Vodafone Italia S.p.A.,Vieste,Vieste ---- Località Pugnochiuso - Hotel Il Faro - 1 snc,2553
41.783833333,16.190194444,,Point,Telecom Italia S.p.A.,Vieste,Vieste ---- Località Pugnochiuso - Hotel Il Faro - 1 snc,2554
41.783527777,16.190361111,,Point,Wind Tre s.p.a.,Vieste,Vieste ---- Località Pugnochiuso - Hotel Il Faro - 2 snc,2555
41.783527777,16.190361111,,Point,Iliad Italia s.p.a,Vieste,Vieste ---- Località Pugnochiuso - Hotel Il Faro - 2 snc,2556
41.455083333,15.553194444,,Point,Linkem S.p.A.,Foggia,Foggia ---- Via Arpaia 6,2557
41.455083333,15.553194444,,Point,Iliad Italia s.p.a,Foggia,Foggia ---- Via Arpaia 6,2558
41.429611111,15.665055555,,Point,Linkem S.p.A.,Foggia,Foggia ---- Località Borgo Mezzanone snc,2559
41.255416666,15.727972222,,Point,Linkem S.p.A.,Stornarella,Stornarella ---- Via Tazzoli 5,2560
41.003433333,16.876955555,,Point,Wind Tre s.p.a.,Adelfia,Adelfia ---- Via Cafaro 32,2561
41.335527777,15.710888888,,Point,3LETTRONICA INDUSTRIALE SPA,Orta Nova,Orta Nova ---- Via Tommaso Fiore - Acquedotto snc,2562
41.335527777,15.710888888,,Point,Iliad Italia s.p.a,Orta Nova,Orta Nova ---- Via Tommaso Fiore - Acquedotto snc,2563
41.709083333,15.698277777,,Point,Wind Tre s.p.a.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Padre Pio - Parcheggio Multipiano - 2 snc,2564
41.708416666,15.704333333,,Point,Vodafone Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Padre Pio - Convento - 1 snc,2565
41.708416666,15.704333333,,Point,Telecom Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Padre Pio - Convento - 1 snc,2566
41.708333333,15.704361111,,Point,Tele Dehon s.r.l.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Padre Pio - Convento - 2 snc,2567
41.708333333,15.704361111,,Point,Cairo Network s.r.l.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Padre Pio - Convento - 2 snc,2568
40.607138888,17.22525,,Point,Vodafone Italia S.p.A.,Crispiano,Crispiano ---- Vico I° Mesole 5,2569
40.607138888,17.22525,,Point,Telecom Italia S.p.A.,Crispiano,Crispiano ---- Vico I° Mesole 5,2570
41.7345,15.256477777,,Point,Vodafone Italia S.p.A.,San Paolo di Civitate,San Paolo di Civitate ---- Strada Comunale Camerata snc,2571
41.903166666,15.233222222,,Point,Vodafone Italia S.p.A.,Serracapriola,Serracapriola ---- Contrada San Martino - Bufalara - Capretta snc,2572
41.903166666,15.233222222,,Point,Telecom Italia S.p.A.,Serracapriola,Serracapriola ---- Contrada San Martino - Bufalara - Capretta snc,2573
41.546027777,15.6725,,Point,Vodafone Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Contrada Fazzioli - 2 snc,2574
41.546027777,15.6725,,Point,Telecom Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Contrada Fazzioli - 2 snc,2575
41.93375,15.983611111,,Point,Vodafone Italia S.p.A.,Vico del Gargano,Vico del Gargano ---- Località Villaggio Calenella - 1 snc,2576
41.93375,15.983611111,,Point,Telecom Italia S.p.A.,Vico del Gargano,Vico del Gargano ---- Località Villaggio Calenella - 1 snc,2577
41.599488888,15.829647222,,Point,Linkem S.p.A.,Manfredonia,Manfredonia ---- Località Zona Industriale snc,2578
41.689833333,15.292444444,,Point,Linkem S.p.A.,Torremaggiore,Torremaggiore ---- Via Petrarca 23,2579
41.689833333,15.292444444,,Point,Fastweb Air s.r.l.,Torremaggiore,Torremaggiore ---- Via Petrarca 23,2580
41.690805555,15.29075,,Point,Vodafone Italia S.p.A.,Torremaggiore,Torremaggiore ---- Via Leopardi snc,2581
41.690805555,15.29075,,Point,Telecom Italia S.p.A.,Torremaggiore,Torremaggiore ---- Via Leopardi snc,2582
41.707777777,15.718777777,,Point,Linkem S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Cappuccini 33,2583
41.623861111,15.896027777,,Point,Linkem S.p.A.,Manfredonia,Manfredonia ---- Piazzale Dei Navigatori 10,2584
41.620638888,15.898611111,,Point,Wind Tre s.p.a.,Manfredonia,Manfredonia ---- Via Cimabue 1,2585
41.620055555,15.900305555,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Via Tratturo del Carmine snc,2586
41.620055555,15.900305555,,Point,Telecom Italia S.p.A.,Manfredonia,Manfredonia ---- Via Tratturo del Carmine snc,2587
41.260777777,15.888833333,,Point,Linkem S.p.A.,Cerignola,Cerignola ---- Via Avigliano 10,2588
41.260777777,15.888833333,,Point,Fastweb Air s.r.l.,Cerignola,Cerignola ---- Via Avigliano 10,2589
41.265944444,15.893138888,,Point,Linkem S.p.A.,Cerignola,Cerignola ---- Largo Costantino Imperatore snc,2590
41.684694444,15.371416666,,Point,Linkem S.p.A.,San Severo,San Severo ---- Via Bovino 92,2591
41.684694444,15.371416666,,Point,Fastweb Air s.r.l.,San Severo,San Severo ---- Via Bovino 92,2592
41.692361111,15.389027777,,Point,Linkem S.p.A.,San Severo,San Severo ---- Via Garigliano 24,2593
41.692361111,15.389027777,,Point,Fastweb Air s.r.l.,San Severo,San Severo ---- Via Garigliano 24,2594
41.427194444,15.640138888,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Località Incoronata - FPT snc,2595
41.427194444,15.640138888,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Località Incoronata - FPT snc,2596
41.703666666,16.046194444,,Point,Telecom Italia S.p.A.,Mattinata,Mattinata ---- Località Perrucci snc,2597
41.703666666,16.046194444,,Point,Vodafone Italia S.p.A.,Mattinata,Mattinata ---- Località Perrucci snc,2598
41.267861111,15.947222222,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Contrada San Martino snc,2599
41.268694444,15.893361111,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Via Salnitro 69,2600
41.268694444,15.893361111,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Via Salnitro 69,2601
40.638861111,17.945,,Point,Wind Tre s.p.a.,Brindisi,Brindisi ---- Via Duomo s.n.,2602
41.675277777,15.411944444,,Point,Wind Tre s.p.a.,San Severo,San Severo ---- Strada Comunale Casone snc,2603
41.250638888,15.729138888,,Point,Vodafone Italia S.p.A.,Stornarella,Stornarella ---- Contrada Pasquariello snc,2604
41.250638888,15.729138888,,Point,Wind Tre s.p.a.,Stornarella,Stornarella ---- Contrada Pasquariello snc,2605
41.460611111,15.55125,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Via Tugini 31,2606
40.537363888,18.075552777,,Point,Telecom Italia S.p.A.,Torchiarolo,Torchiarolo ---- Via Andrea Doria s.n.,2607
41.327305555,15.159194444,,Point,Wind Tre s.p.a.,Faeto,Faeto ---- Strada Comunale Boschetto snc,2608
41.325361111,15.159416666,,Point,Vodafone Italia S.p.A.,Faeto,Faeto ---- Via San Vincenzo snc,2609
41.325361111,15.159416666,,Point,Telecom Italia S.p.A.,Faeto,Faeto ---- Via San Vincenzo snc,2610
40.356972222,17.358083333,,Point,Vodafone Italia S.p.A.,Pulsano,Pulsano ---- Via delle Canne c/o Hotel Roxana snc,2611
40.356972222,17.358083333,,Point,Telecom Italia S.p.A.,Pulsano,Pulsano ---- Via delle Canne c/o Hotel Roxana snc,2612
41.246777777,15.966583333,,Point,3LETTRONICA INDUSTRIALE SPA,Cerignola,Cerignola ---- Località San Marco snc,2613
41.246777777,15.966583333,,Point,Wind Tre s.p.a.,Cerignola,Cerignola ---- Località San Marco snc,2614
41.64625,15.9345,,Point,Telecom Italia S.p.A.,Monte Sant'Angelo,Monte Sant'Angelo ---- Contrada Tre Mariti - 1 snc,2615
41.64625,15.9345,,Point,Vodafone Italia S.p.A.,Monte Sant'Angelo,Monte Sant'Angelo ---- Contrada Tre Mariti - 1 snc,2616
40.383055555,17.354388888,,Point,Vodafone Italia S.p.A.,Pulsano,Pulsano ---- Via degli Orti c/o Chiesa S.Maria degli Orti snc,2617
40.383055555,17.354388888,,Point,Telecom Italia S.p.A.,Pulsano,Pulsano ---- Via degli Orti c/o Chiesa S.Maria degli Orti snc,2618
41.646166666,15.934555555,,Point,Wind Tre s.p.a.,Monte Sant'Angelo,Monte Sant'Angelo ---- Contrada Tre Mariti - 2 snc,2619
41.646166666,15.934555555,,Point,Iliad Italia s.p.a,Monte Sant'Angelo,Monte Sant'Angelo ---- Contrada Tre Mariti - 2 snc,2620
41.854083333,15.296111111,,Point,Telecom Italia S.p.A.,Lesina,Lesina ---- Località Stazione Ferroviaria km 467+150 snc,2621
40.458722222,17.38425,,Point,Vodafone Italia S.p.A.,San Giorgio Ionico,San Giorgio Ionico ---- Via Enrico Mattei 17,2622
40.458722222,17.38425,,Point,Telecom Italia S.p.A.,San Giorgio Ionico,San Giorgio Ionico ---- Via Enrico Mattei 17,2623
41.938222222,16.078777777,,Point,Telecom Italia S.p.A.,Peschici,Peschici ---- Località Paglianza - Residence M3 snc,2624
41.938222222,16.078777777,,Point,Vodafone Italia S.p.A.,Peschici,Peschici ---- Località Paglianza - Residence M3 snc,2625
41.576611111,15.117138888,,Point,Telecom Italia S.p.A.,Castelnuovo della Daunia,Castelnuovo della Daunia ---- Contrada Brecciolosa - 1 snc,2626
41.576611111,15.117,,Point,Vodafone Italia S.p.A.,Castelnuovo della Daunia,Castelnuovo della Daunia ---- Contrada Brecciolosa - 2 snc,2627
41.282444444,15.903888888,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Contrada San Vito snc,2628
41.282444444,15.903888888,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Contrada San Vito snc,2629
41.400775,15.670658333,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Località Masseria Ceci snc,2630
41.400775,15.670658333,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Località Masseria Ceci snc,2631
41.712055555,15.6775,,Point,DELTA TV SRL,San Giovanni Rotondo,San Giovanni Rotondo ---- Località Monte Celano - 5 snc,2632
40.458055555,17.373111111,,Point,Vodafone Italia S.p.A.,San Giorgio Ionico,San Giorgio Ionico ---- Lungo Piscine Comunali sns,2633
40.458055555,17.373111111,,Point,Telecom Italia S.p.A.,San Giorgio Ionico,San Giorgio Ionico ---- Lungo Piscine Comunali sns,2634
40.500277777,17.382416666,,Point,Telecom Italia S.p.A.,Monteiasi,Monteiasi ---- Via Roma 151,2635
41.9065,16.101388888,,Point,Telecom Italia S.p.A.,Vieste,Vieste ---- Località Piano Grande snc,2636
41.9065,16.101388888,,Point,Vodafone Italia S.p.A.,Vieste,Vieste ---- Località Piano Grande snc,2637
40.546055555,17.206861111,,Point,Vodafone Italia S.p.A.,Statte,Statte ---- Località Feliciolla snc (Tim),2638
40.546055555,17.206861111,,Point,Telecom Italia S.p.A.,Statte,Statte ---- Località Feliciolla snc (Tim),2639
41.472111111,15.609944444,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via del Mare km 5 snc,2640
41.840472222,15.565138888,,Point,Wind Tre s.p.a.,San Nicandro Garganico,San Nicandro Garganico ---- Via Valente 24,2641
41.463777777,15.551,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Via Conte Appiano 14,2642
41.463777777,15.551,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Conte Appiano 14,2643
41.463777777,15.551,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Conte Appiano 14,2644
41.463777777,15.551,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Conte Appiano 14,2645
41.309916666,15.634638888,,Point,Wind Tre s.p.a.,Ordona,Ordona ---- Località Ponterotto snc,2646
41.309916666,15.634638888,,Point,OpEn Fiber spa,Ordona,Ordona ---- Località Ponterotto snc,2647
41.777388888,15.441222222,,Point,Wind Tre s.p.a.,Apricena,Apricena ---- Località Imperatore snc,2648
41.815611111,16.190027777,,Point,Wind Tre s.p.a.,Vieste,Vieste ---- Località Baia dei Campi - 2 snc,2649
41.782222222,16.189722222,,Point,Vodafone Italia S.p.A.,Vieste,Vieste ---- Località Baia dei Campi - 1 snc,2650
41.782222222,16.189722222,,Point,Telecom Italia S.p.A.,Vieste,Vieste ---- Località Baia dei Campi - 1 snc,2651
41.918833333,15.828083333,,Point,Wind Tre s.p.a.,Rodi Garganico,Rodi Garganico ---- Contrada Pantanello 27,2652
41.373694444,15.688333333,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Strada Statale 16 km 690+665 snc,2653
41.896861111,15.901055555,,Point,Wind Tre s.p.a.,Ischitella,Ischitella ---- Località Belvedere - 1 snc,2654
41.896861111,15.901055555,,Point,Iliad Italia s.p.a,Ischitella,Ischitella ---- Località Belvedere - 1 snc,2655
41.89675,15.901055555,,Point,Telecom Italia S.p.A.,Ischitella,Ischitella ---- Località Belvedere - 2 snc,2656
41.89675,15.901055555,,Point,Vodafone Italia S.p.A.,Ischitella,Ischitella ---- Località Belvedere - 2 snc,2657
41.893638888,15.9505,,Point,Wind Tre s.p.a.,Vico del Gargano,Vico del Gargano ---- Contrada Mannarelle snc,2658
